tstamp,textRaw,text,address,lat,lon
2019-05-14 09:56:11,Subject-SAVOY FIRE DEPARTMENT Msg-PUBLIC ASSIST 1710 LYNDHURST DR SV btwn ARBOURS DR and OLD MAPLE LN RURF R0800 NEEDING ASSISTANCE GAINING ENTRY IN THE RESD ACCESS TO THE GARAGE HAS BEEN ACCESSED BUT CAN'T GET INTO THE HOUSE Unit:SVOY - From METCAD 05/14/2019 09:56:02,PUBLIC ASSIST 1710 LYNDHURST DR SV btwn ARBOURS DR and OLD MAPLE LN RURF R0800 NEEDING ASSISTANCE GAINING ENTRY IN THE RESD ACCESS TO THE GARAGE HAS BEEN ACCESSED BUT CAN'T GET INTO THE HOUSE Unit:SVOY - From METCAD 05/14/2019 09:56:02,1710 LYNDHURST DR SV btwn ARBOURS DR and OLD MAPLE LN RURF R0800 NEEDING ANCE GAINING ENTRY IN THE RESD ACCESS Tolono,40.0770399,-88.2522329
2019-05-14 18:18:23,Subject-SAVOY FIRE DEPARTMENT Msg-STILL 603 INDIGO AV SV btwn E TOMARAS AV and GOLDENROD DR RURF R0800 CO DETECTOR GOING OFF Unit:SVOY - From METCAD 05/14/2019 18:18:08,STILL 603 INDIGO AV SV btwn E TOMARAS AV and GOLDENROD DR RURF R0800 CO DETECTOR GOING OFF Unit:SVOY - From METCAD 05/14/2019 18:18:08,603 INDIGO AV Savoy,40.0614219,-88.2451105
2019-05-14 23:54:33,Subject-SAVOY FIRE DEPARTMENT Msg-REGULAR ALARM 401 W CURTIS RD SV btwn WESLEY AV and S PROSPECT AV RURF R0800 BURNING ODOR IN THE BLDG...UNKN SOURCE Unit:SVOY - From METCAD 05/14/2019 23:54:20,REGULAR ALARM 401 W CURTIS RD SV btwn WESLEY AV and S PROSPECT AV RURF R0800 BURNING ODOR IN THE BLDG...UNKN SOURCE Unit:SVOY - From METCAD 05/14/2019 23:54:20,401 W CURTIS RD Savoy,40.0687579,-88.2550541
2019-05-16 13:48:56,Subject-SAVOY FIRE DEPARTMENT Msg-WORKING INCIDENT 503 W RIVER RD SA btwn END and 550N RURF R1700 THE RPS HOUSE IS ON FIRE FUSE BOX ON FIRE Unit:SVOY - From METCAD 05/16/2019 13:48:08,WORKING INCIDENT 503 W RIVER RD SA btwn END and 550N RURF R1700 THE RPS HOUSE IS ON FIRE FUSE BOX ON FIRE Unit:SVOY - From METCAD 05/16/2019 13:48:08,INCIDENT 503 W RIVER,41.1786177,-84.749
2019-05-16 17:52:21,Subject-SAVOY FIRE DEPARTMENT Msg-ALERT II WILLARD AIRPORT-AIR UI at 11 AIRPORT RD UI btwn END and HARTWELL DR RURF R0300 FALCON 20 WITH UNSAFE GEAR ALERT. 2 SOULS ON BOARD 6 MILES OUT Units:WILL SVOY TOLO ARR - From METCAD 05/16/2019 17:52:11,ALERT II WILLARD AIRPORT-AIR UI at 11 AIRPORT RD UI btwn END and HARTWELL DR RURF R0300 FALCON 20 WITH UNSAFE GEAR ALERT. 2 SOULS ON BOARD 6 MILES OUT Units:WILL SVOY TOLO ARR - From METCAD 05/16/2019 17:52:11,11 AIRPORT RD UI,40.03649619999999,-88.26398789999999
2019-05-17 15:12:00,Subject-SAVOY FIRE DEPARTMENT Msg-REGULAR ALARM WILLOWBROOK MEMORY CARE-CUR #2 SV at 404 W CURTIS RD #2 SV btwn WESLEY AV and S PROSPECT AV RURF R0800 ROOM 2 SMOKE DETECTOR. PREMISE TX 607-8932 Unit:SVOY - From METCAD 05/17/2019 15:11:50,REGULAR ALARM WILLOWBROOK MEMORY CARE-CUR #2 SV at 404 W CURTIS RD #2 SV btwn WESLEY AV and S PROSPECT AV RURF R0800 ROOM 2 SMOKE DETECTOR. PREMISE TX 607-8932 Unit:SVOY - From METCAD 05/17/2019 15:11:50,404 W CURTIS RD #2 Savoy,,
2019-05-17 18:04:17,Subject-SAVOY FIRE DEPARTMENT Msg-REGULAR ALARM BEST WESTERN-DUN SV at 709 N DUNLAP AV SV btwn W TOMARAS AV and W CURTIS RD RURF R0801 GEN FIRE ALARM PREMISE TX 356-1824 Units:SVOY TOLO - From METCAD 05/17/2019 18:04:02,REGULAR ALARM BEST WESTERN-DUN SV at 709 N DUNLAP AV SV btwn W TOMARAS AV and W CURTIS RD RURF R0801 GEN FIRE ALARM PREMISE TX 356-1824 Units:SVOY TOLO - From METCAD 05/17/2019 18:04:02,709 N DUNLAP AV Savoy,40.0637098,-88.2508225
2019-05-17 18:58:10,Subject-SAVOY FIRE DEPARTMENT Msg-REGULAR ALARM SUBWAY-WAL-DUN SV at 505 S DUNLAP AV SV btwn JONES DR and AIRPORT RD RURF R0800 GARDEN CENTER WATER FLOW Unit:SVOY - From METCAD 05/17/2019 18:57:57,REGULAR ALARM SUBWAY-WAL-DUN SV at 505 S DUNLAP AV SV btwn JONES DR and AIRPORT RD RURF R0800 GARDEN CENTER WATER FLOW Unit:SVOY - From METCAD 05/17/2019 18:57:57,505 S DUNLAP AV Savoy,40.0483004,-88.2552442
2019-05-18 16:42:05,Subject-SAVOY FIRE DEPARTMENT Msg-REGULAR ALARM 100 PARKVIEW LN SV at 100 PARKVIEW LN SV btwn E CURTIS RD and E CURTIS RD RURF R0800 SMOKE ALARM Unit:SVOY - From METCAD 05/18/2019 16:41:53,REGULAR ALARM 100 PARKVIEW LN SV at 100 PARKVIEW LN SV btwn E CURTIS RD and E CURTIS RD RURF R0800 SMOKE ALARM Unit:SVOY - From METCAD 05/18/2019 16:41:53,100 PARKVIEW LN Savoy,40.06632,-88.24228400000001
2019-05-20 11:59:54,Subject-SAVOY FIRE DEPARTMENT Msg-AMBULANCE OAKS TP-RT45 #44 TO at 650 RT45 #44 TO btwn 600N and HICKORY DR RURF R1000 Medical ProQA recommends dispatch at this time Unit:SVOY - From METCAD 05/20/2019 11:59:46,AMBULANCE OAKS TP-RT45 #44 TO at 650 RT45 #44 TO btwn 600N and HICKORY DR RURF R1000 Medical ProQA recommends dispatch at this time Unit:SVOY - From METCAD 05/20/2019 11:59:46,650 RT45 #44 Tolono,,
2019-05-20 17:20:21,Subject-SAVOY FIRE DEPARTMENT Msg-REGULAR ALARM 100 PARKVIEW LN SV at 100 PARKVIEW LN SV btwn E CURTIS RD and E CURTIS RD RURF R0800 SMOKE ALARM ZONE 201 Unit:SVOY - From METCAD 05/20/2019 17:20:08,REGULAR ALARM 100 PARKVIEW LN SV at 100 PARKVIEW LN SV btwn E CURTIS RD and E CURTIS RD RURF R0800 SMOKE ALARM ZONE 201 Unit:SVOY - From METCAD 05/20/2019 17:20:08,100 PARKVIEW LN Savoy,40.06632,-88.24228400000001
2019-05-20 18:02:25,Subject-SAVOY FIRE DEPARTMENT Msg-ALERT III WILLARD AIRPORT-AIR UI at 11 AIRPORT RD UI btwn END and HARTWELL DR RURF R0300 **********EXERCISE ONLY*********CONFIRMED AIRCRAFT CRASH OFF RUNWAY 22. REQ ALERT 3 NOTIFICATION. NEED E1 DEPLOYED FOR COMMAND POST....**********EXERCISE ONLY************* Units:WILL SVOY TOLO E152 PRO ARR - From METCAD 05/20/2019 18:02:14,ALERT III WILLARD AIRPORT-AIR UI at 11 AIRPORT RD UI btwn END and HARTWELL DR RURF R0300 **********EXERCISE ONLY*********CONFIRMED AIRCRAFT CRASH OFF RUNWAY 22. REQ ALERT 3 NOTIFICATION. NEED E1 DEPLOYED FOR COMMAND POST....**********EXERCISE ONLY************* Units:WILL SVOY TOLO E152 PRO ARR - From METCAD 05/20/2019 18:02:14,11 AIRPORT RD UI,40.03649619999999,-88.26398789999999
2019-05-21 16:09:31,Subject-SAVOY FIRE DEPARTMENT Msg-REGULAR ALARM 100 PARKVIEW LN SV at 100 PARKVIEW LN SV btwn E CURTIS RD and E CURTIS RD RURF R0800 GEN FIRE ALARM MULTIPLE SIGNALS Unit:SVOY - From METCAD 05/21/2019 16:09:25,REGULAR ALARM 100 PARKVIEW LN SV at 100 PARKVIEW LN SV btwn E CURTIS RD and E CURTIS RD RURF R0800 GEN FIRE ALARM MULTIPLE SIGNALS Unit:SVOY - From METCAD 05/21/2019 16:09:25,100 PARKVIEW LN Savoy,40.06742608727224,-88.24229143486338
2019-05-22 06:46:46,Subject-SAVOY FIRE DEPARTMENT Msg-REGULAR ALARM 100 PARKVIEW LN SV at 100 PARKVIEW LN SV btwn E CURTIS RD and E CURTIS RD RURF R0800 SMOKE ALARM FOR ZONE 201 NO IDEA WHERE THAT IS. Unit:SVOY - From METCAD 05/22/2019 06:46:35,REGULAR ALARM 100 PARKVIEW LN SV at 100 PARKVIEW LN SV btwn E CURTIS RD and E CURTIS RD RURF R0800 SMOKE ALARM FOR ZONE 201 NO IDEA WHERE THAT IS. Unit:SVOY - From METCAD 05/22/2019 06:46:35,100 PARKVIEW LN Savoy,40.06742608727224,-88.24229143486338
2019-05-23 04:23:11,Subject-SAVOY FIRE DEPARTMENT Msg-REGULAR ALARM 3301 S PROSPECT AV SV btwn PITTSFIELD DR and CAYMAN WY RURF R0800 IN THE BLK AND NEAR 3301 VERY STRONG SMELL OF NATURAL GAS AND YOU CAN HEAR THE GAS HISSING UNK EXACT LOCATION BUT THERE IS A TREE DOWN IN THE AREA AS WELL Unit:SVOY - From METCAD 05/23/2019 04:22:58,REGULAR ALARM 3301 S PROSPECT AV SV btwn PITTSFIELD DR and CAYMAN WY RURF R0800 IN THE BLK AND NEAR 3301 VERY STRONG SMELL OF NATURAL GAS AND YOU CAN HEAR THE GAS HISSING UNK EXACT LOCATION BUT THERE IS A TREE DOWN IN THE AREA AS WELL Unit:SVOY - From METCAD 05/23/2019 04:22:58,3301 S PROSPECT AV Savoy,40.0724194,-88.2577814
2019-05-23 10:44:51,Subject-SAVOY FIRE DEPARTMENT Msg-REGULAR ALARM 100 PARKVIEW LN SV at 100 PARKVIEW LN SV btwn E CURTIS RD and E CURTIS RD RURF R0800 ZONE 509 SMOKE ALARM Unit:SVOY - From METCAD 05/23/2019 10:44:39,REGULAR ALARM 100 PARKVIEW LN SV at 100 PARKVIEW LN SV btwn E CURTIS RD and E CURTIS RD RURF R0800 ZONE 509 SMOKE ALARM Unit:SVOY - From METCAD 05/23/2019 10:44:39,100 PARKVIEW LN Savoy,40.06742608727224,-88.24229143486338
2019-05-24 16:43:19,Subject-SAVOY FIRE DEPARTMENT Msg-REGULAR ALARM 505 S DUNLAP AVE SV at 505 S DUNLAP AV SV btwn JONES DR and AIRPORT RD RURF R0800 FIRE PUMP ACTIVATED AND WATER FLOWING IN THE GARDEN CENTER Unit:SVOY - From METCAD 05/24/2019 16:43:05,REGULAR ALARM 505 S DUNLAP AVE SV at 505 S DUNLAP AV SV btwn JONES DR and AIRPORT RD RURF R0800 FIRE PUMP ACTIVATED AND WATER FLOWING IN THE GARDEN CENTER Unit:SVOY - From METCAD 05/24/2019 16:43:05,505 S DUNLAP AV Savoy,40.0483004,-88.2552442
2019-05-25 01:45:12,Subject-SAVOY FIRE DEPARTMENT Msg-MEDICAL 2501 MELROSE DR CHT btwn REGENT CT and ETON CT RURF R0800 MED PENDANT ACT....PT IS MARY MINNICK TX 217 352 7476. NO CONTACT W/ PT. NO KEY LOCATION Unit:SVOY - From METCAD 05/25/2019 01:45:03,MEDICAL 2501 MELROSE DR CHT btwn REGENT CT and ETON CT RURF R0800 MED PENDANT ACT....PT IS MARY MINNICK TX 217 352 7476. NO CONTACT W/ PT. NO KEY LOCATION Unit:SVOY - From METCAD 05/25/2019 01:45:03,2501 MELROSE DR CHT,30.8674786,-83.2692699
2019-05-26 01:36:50,Subject-SAVOY FIRE DEPARTMENT Msg-REGULAR ALARM 414 LONDON WY SV btwn BRADFORD AV and DENTON DR RURF R0800 STAIRS AND HALLWAY SMOKE DETECTOR Unit:SVOY - From METCAD 05/26/2019 01:36:37,REGULAR ALARM 414 LONDON WY SV btwn BRADFORD AV and DENTON DR RURF R0800 STAIRS AND HALLWAY SMOKE DETECTOR Unit:SVOY - From METCAD 05/26/2019 01:36:37,414 LONDON WY Savoy,40.0515331,-88.2438746
2019-05-26 11:32:13,Subject-SAVOY FIRE DEPARTMENT Msg-REGULAR ALARM SCHNUCKS-SAV SV at 1301 SAVOY PLAZA LN SV btwn PROSPECT POINTE E and ARBOUR TOWNE PL RURF R0800 GEN FIRE Unit:SVOY - From METCAD 05/26/2019 11:32:04,REGULAR ALARM SCHNUCKS-SAV SV at 1301 SAVOY PLAZA LN SV btwn PROSPECT POINTE E and ARBOUR TOWNE PL RURF R0800 GEN FIRE Unit:SVOY - From METCAD 05/26/2019 11:32:04,1301 SAVOY PLAZA LN Savoy,40.070412953787,-88.25200315940396
2019-05-26 14:02:09,Subject-SAVOY FIRE DEPARTMENT Msg-STILL 165 PADDOCK DR E SV btwn E CURTIS RD and PADDOCK DR W RURF R0800 VEH ENGULFED MORE THAN 10 FT FROM BLDG Unit:SVOY - From METCAD 05/26/2019 14:01:46,STILL 165 PADDOCK DR E SV btwn E CURTIS RD and PADDOCK DR W RURF R0800 VEH ENGULFED MORE THAN 10 FT FROM BLDG Unit:SVOY - From METCAD 05/26/2019 14:01:46,165 PADDOCK DR E Savoy,40.0670113,-88.2451167
2019-05-27 06:34:35,Subject-SAVOY FIRE DEPARTMENT Msg-STILL 302 CAPITOL ST SV btwn CONSTITUTION CT and KINSHIP CT RURF R0800 RP HEARD POPPING NOISE FROM THE MICROWAVE TURNED OFF THE POWER AND NOW SHE SEES A BURNT SPOT ON THE CEILING. Unit:SVOY - From METCAD 05/27/2019 06:34:20,STILL 302 CAPITOL ST SV btwn CONSTITUTION CT and KINSHIP CT RURF R0800 RP HEARD POPPING NOISE FROM THE MICROWAVE TURNED OFF THE POWER AND NOW SHE SEES A BURNT SPOT ON THE CEILING. Unit:SVOY - From METCAD 05/27/2019 06:34:20,302 CAPITOL ST Savoy,40.0570536,-88.2746907
2019-05-27 06:52:01,Subject-SAVOY FIRE DEPARTMENT Msg-STILL 407 WESLEY AV SV btwn CALVIN ST and BLUEBIRD LN RURF R0800 CO DETECTOR ACTIVATION CALLED INTO CF1. NO ILLNESS Unit:SVOY - From METCAD 05/27/2019 06:51:51,STILL 407 WESLEY AV SV btwn CALVIN ST and BLUEBIRD LN RURF R0800 CO DETECTOR ACTIVATION CALLED INTO CF1. NO ILLNESS Unit:SVOY - From METCAD 05/27/2019 06:51:51,407 WESLEY AV Savoy,40.0591467,-88.25383219999999
2019-05-27 21:34:02,Subject-SAVOY FIRE DEPARTMENT Msg-RESCUE W CURTIS RD/S PROSPECT AV SV <900/ 3599> RURF R0800 WEST OF PROSPECT IN THE EB LANES MC ACCIDENT. Units:ARR SVOY - From METCAD 05/27/2019 21:33:53,RESCUE W CURTIS RD/S PROSPECT AV SV <900/ 3599> RURF R0800 WEST OF PROSPECT IN THE EB LANES MC ACCIDENT. Units:ARR SVOY - From METCAD 05/27/2019 21:33:53,W CURTIS RD/S PROSPECT AV Savoy,40.06900470000001,-88.2573218
2019-05-28 06:39:50,Subject-SAVOY FIRE DEPARTMENT Msg-MEDICAL PROSPECT POINTE APTS-CUR #2-103 SV at 301 W CURTIS RD #2-103 SV btwn PRIVATE DRIVE and WESLEY AV RURF R0800 MALE SLURRING WORDS HARD TO UNDERSTAND ORIGINALLY SAID HE WAS TRYING TO CALL HIS BROTHER BUT THEN MENTIONED SOMETHING ABOUT A HOSPITAL AND HUNG UP Unit:SVOY - From METCAD 05/28/2019 06:39:37,MEDICAL PROSPECT POINTE APTS-CUR #2-103 SV at 301 W CURTIS RD #2-103 SV btwn PRIVATE DRIVE and WESLEY AV RURF R0800 MALE SLURRING WORDS HARD TO UNDERSTAND ORIGINALLY SAID HE WAS TRYING TO CALL HIS BROTHER BUT THEN MENTIONED SOMETHING ABOUT A HOSPITAL AND HUNG UP Unit:SVOY - From METCAD 05/28/2019 06:39:37,301 W CURTIS RD #2-103 SV btwn PRIVATE DRIVE and WESLEY AV RURF R0800 MALE SLURRING WORDS HARD Tolono,,
2019-05-28 13:44:04,Subject-SAVOY FIRE DEPARTMENT Msg-PUBLIC ASSIST 100 PARKVIEW LN SV at 100 PARKVIEW LN SV btwn E CURTIS RD and E CURTIS RD RURF R0800 MAIN AREA 2ND FL LIFT ASSISTANCE. GO TO FRONT DOOR. Unit:SVOY - From METCAD 05/28/2019 13:43:52,PUBLIC ASSIST 100 PARKVIEW LN SV at 100 PARKVIEW LN SV btwn E CURTIS RD and E CURTIS RD RURF R0800 MAIN AREA 2ND FL LIFT ASSISTANCE. GO TO FRONT DOOR. Unit:SVOY - From METCAD 05/28/2019 13:43:52,100 PARKVIEW LN SV btwn E CURTIS RD and E CURTIS RD RURF R0800 MAIN AREA 2ND FL LIFT ASSISTANCE. GO Tolono,40.068933,-88.238394
2019-05-28 22:46:16,Subject-SAVOY FIRE DEPARTMENT Msg-REGULAR UNITY WEST GRADE SCHOOL PMT at 1035 600N PMT btwn MEADOW LN and RT45 RURF R1003 GEN FIRE Units:TOLO SVOY PSTM - From METCAD 05/28/2019 22:46:03,REGULAR UNITY WEST GRADE SCHOOL PMT at 1035 600N PMT btwn MEADOW LN and RT45 RURF R1003 GEN FIRE Units:TOLO SVOY PSTM - From METCAD 05/28/2019 22:46:03,1035 600N PMT btwn,39.965657,-88.26780500000001
2019-05-29 06:52:30,Subject-SAVOY FIRE DEPARTMENT Msg-REGULAR ALARM 100 PARKVIEW LN SV at 100 PARKVIEW LN SV btwn E CURTIS RD and E CURTIS RD RURF R0800 ZONE 216. SMOKE FIRE ALARM Unit:SVOY - From METCAD 05/29/2019 06:52:04,REGULAR ALARM 100 PARKVIEW LN SV at 100 PARKVIEW LN SV btwn E CURTIS RD and E CURTIS RD RURF R0800 ZONE 216. SMOKE FIRE ALARM Unit:SVOY - From METCAD 05/29/2019 06:52:04,100 PARKVIEW LN Savoy,40.06742608727224,-88.24229143486338
2019-05-29 13:18:55,Subject-SAVOY FIRE DEPARTMENT Msg-RESCUE N DUNLAP AV/ARBOUR TOWNE PL SV <1400/ 100> RURF R0800 4 VEHS...ONE VEH ROLLED OVER... Units:ARR SVOY - From METCAD 05/29/2019 13:18:44,RESCUE N DUNLAP AV/ARBOUR TOWNE PL SV <1400/ 100> RURF R0800 4 VEHS...ONE VEH ROLLED OVER... Units:ARR SVOY - From METCAD 05/29/2019 13:18:44,N DUNLAP AV/ARBOUR TOWNE PL Savoy,40.0719649,-88.2487048
2019-05-29 14:48:30,Subject-SAVOY FIRE DEPARTMENT Msg-REGULAR ALARM PADDOCK DR E/E CURTIS RD SV <100/ 250> RURF R0800 4 INCH GAS LINE HIT Unit:SVOY - From METCAD 05/29/2019 14:48:04,REGULAR ALARM PADDOCK DR E/E CURTIS RD SV <100/ 250> RURF R0800 4 INCH GAS LINE HIT Unit:SVOY - From METCAD 05/29/2019 14:48:04,PADDOCK DR E/E CURTIS RD Savoy,40.0689619,-88.2449943
2019-05-30 05:54:33,Subject-SAVOY FIRE DEPARTMENT Msg-MEDICAL 100 PARKVIEW LN #269 SV at 100 PARKVIEW LN #269 SV btwn E CURTIS RD and E CURTIS RD RURF R0800 Medical ProQA recommends dispatch at this time Unit:SVOY - From METCAD 05/30/2019 05:54:22,MEDICAL 100 PARKVIEW LN #269 SV at 100 PARKVIEW LN #269 SV btwn E CURTIS RD and E CURTIS RD RURF R0800 Medical ProQA recommends dispatch at this time Unit:SVOY - From METCAD 05/30/2019 05:54:22,100 PARKVIEW LN #269 Savoy,,
2019-05-30 15:14:43,Subject-SAVOY FIRE DEPARTMENT Msg-RESCUE RT45/1000N SV <999/ 1099> RURF R0800 WHI DODGE DAKOTA IN THE DITCH Units:ARR SVOY - From METCAD 05/30/2019 15:14:23,RESCUE RT45/1000N SV <999/ 1099> RURF R0800 WHI DODGE DAKOTA IN THE DITCH Units:ARR SVOY - From METCAD 05/30/2019 15:14:23,RT45/1000N Savoy,40.054753,-88.2517165
2019-06-01 00:12:16,Subject-SAVOY FIRE DEPARTMENT Msg-RESCUE NB I57N @ 228 TOT RURF R1003 HIT A DEER IN A BLK MITSUBISHI OUTLANDER Units:ARR TOLO SVOY - From METCAD 06/01/2019 00:12:04,RESCUE NB I57N @ 228 TOT RURF R1003 HIT A DEER IN A BLK MITSUBISHI OUTLANDER Units:ARR TOLO SVOY - From METCAD 06/01/2019 00:12:04,NB I57N @ 228 Tolono,39.9861415,-88.2589387
2019-06-01 09:10:32,Subject-SAVOY FIRE DEPARTMENT Msg-RESCUE 500 BLK S DUNLAP AV SV btwn JONES DR and E AIRPORT RD RURF R0800 I/ F OF WALMART 2 VEH'S. BLU COMPACT CAR & WHI SEDAN. REF MED. Units:ARR SVOY - From METCAD 06/01/2019 09:10:11,RESCUE 500 BLK S DUNLAP AV SV btwn JONES DR and E AIRPORT RD RURF R0800 I/ F OF WALMART 2 VEH'S. BLU COMPACT CAR & WHI SEDAN. REF MED. Units:ARR SVOY - From METCAD 06/01/2019 09:10:11,500 BLK S DUNLAP AV Savoy,40.0440921,-88.2538063
2019-06-01 21:08:12,Subject-SAVOY FIRE DEPARTMENT Msg-REGULAR ALARM 42 MAPLE CT CHT btwn LAKE PARK RD and END RURF R0800 LRG FLAMES IN BACKYARD NEAR THE RESD Unit:SVOY - From METCAD 06/01/2019 21:07:59,REGULAR ALARM 42 MAPLE CT CHT btwn LAKE PARK RD and END RURF R0800 LRG FLAMES IN BACKYARD NEAR THE RESD Unit:SVOY - From METCAD 06/01/2019 21:07:59,42 MAPLE CT CHT,40.0627822,-88.2397481
2019-06-02 06:20:26,Subject-SAVOY FIRE DEPARTMENT Msg-PUBLIC ASSIST 100 PARKVIEW LN #206 SV at 100 PARKVIEW LN #206 SV btwn E CURTIS RD and E CURTIS RD RURF R0800 LIFT ASSIST ONLY REF MED RESD/ SHARON GOLLER Unit:SVOY - From METCAD 06/02/2019 06:20:20,PUBLIC ASSIST 100 PARKVIEW LN #206 SV at 100 PARKVIEW LN #206 SV btwn E CURTIS RD and E CURTIS RD RURF R0800 LIFT ASSIST ONLY REF MED RESD/ SHARON GOLLER Unit:SVOY - From METCAD 06/02/2019 06:20:20,100 PARKVIEW LN #206 Savoy,,
2019-06-03 08:24:14,Subject-SAVOY FIRE DEPARTMENT Msg-REGULAR ALARM 100 PARKVIEW LN SV at 100 PARKVIEW LN SV btwn E CURTIS RD and E CURTIS RD RURF R0800 SMOKE ALARM UNK LOCATION Unit:SVOY - From METCAD 06/03/2019 08:23:30,REGULAR ALARM 100 PARKVIEW LN SV at 100 PARKVIEW LN SV btwn E CURTIS RD and E CURTIS RD RURF R0800 SMOKE ALARM UNK LOCATION Unit:SVOY - From METCAD 06/03/2019 08:23:30,100 PARKVIEW LN Savoy,40.06742608727224,-88.24229143486338
2019-06-03 19:11:43,Subject-SAVOY FIRE DEPARTMENT Msg-REGULAR ALARM 804 LAVENDER DR SV btwn E TOMARAS AV and GOLDENROD DR ALDO MANFROI RURF R0800 GEN FIRE Unit:SVOY - From METCAD 06/03/2019 19:11:31,REGULAR ALARM 804 LAVENDER DR SV btwn E TOMARAS AV and GOLDENROD DR ALDO MANFROI RURF R0800 GEN FIRE Unit:SVOY - From METCAD 06/03/2019 19:11:31,804 LAVENDER DR Savoy,40.06367755347483,-88.24693444749374
2019-06-04 14:58:40,Subject-SAVOY FIRE DEPARTMENT Msg-REGULAR ALARM 2208 DALE DR CHT btwn W ANTHONY DR and DOBBINS DR RURF R0701 NG ODOR INSIDE. RP CO DETECTOR ALSO SOUNDING. Units:EPRA SVOY CRRL EDSC - From METCAD 06/04/2019 14:58:27,REGULAR ALARM 2208 DALE DR CHT btwn W ANTHONY DR and DOBBINS DR RURF R0701 NG ODOR INSIDE. RP CO DETECTOR ALSO SOUNDING. Units:EPRA SVOY CRRL EDSC - From METCAD 06/04/2019 14:58:27,2208 DALE DR CHT,40.1404991,-88.27405379999999
2019-06-04 19:42:13,Subject-SAVOY FIRE DEPARTMENT Msg-PUBLIC ASSIST 12 MAGNOLIA CT SV btwn LYNDHURST DR and END RURF R0800 TAKING PT BACK TO HIS RESD AND NEEDING LIFT ASSIST. Unit:SVOY - From METCAD 06/04/2019 19:42:05,PUBLIC ASSIST 12 MAGNOLIA CT SV btwn LYNDHURST DR and END RURF R0800 TAKING PT BACK TO HIS RESD AND NEEDING LIFT ASSIST. Unit:SVOY - From METCAD 06/04/2019 19:42:05,12 MAGNOLIA CT SV btwn LYNDHURST DR and END RURF R0800 TAKING PT BACK Tolono,40.080054,-88.25132819999999
2019-06-04 20:54:45,Subject-SAVOY FIRE DEPARTMENT Msg-STILL COLBERT PARK-CHU SV at 203 E CHURCH ST SV btwn S DUNLAP AV and ESSEX LN RURF R0800 LIT CIGARETTE THREW IN TRASH CAN SMOLDERING SMOKE ONLY SO FAR Unit:SVOY - From METCAD 06/04/2019 20:54:33,STILL COLBERT PARK-CHU SV at 203 E CHURCH ST SV btwn S DUNLAP AV and ESSEX LN RURF R0800 LIT CIGARETTE THREW IN TRASH CAN SMOLDERING SMOKE ONLY SO FAR Unit:SVOY - From METCAD 06/04/2019 20:54:33,203 E CHURCH ST Savoy,40.0542737,-88.24775129999999
2019-06-05 19:27:28,Subject-SAVOY FIRE DEPARTMENT Msg-MEDICAL 416 WESLEY AV SV btwn CALVIN ST and BLUEBIRD LN RURF R0800 Medical ProQA recommends dispatch at this time Unit:SVOY - From METCAD 06/05/2019 19:27:19,MEDICAL 416 WESLEY AV SV btwn CALVIN ST and BLUEBIRD LN RURF R0800 Medical ProQA recommends dispatch at this time Unit:SVOY - From METCAD 06/05/2019 19:27:19,this time Unit:SVOY -,40.054753,-88.2517165
2019-06-06 13:11:30,Subject-SAVOY FIRE DEPARTMENT Msg-REGULAR ALARM 3305 HALIFAX DR #B CHT btwn MAYNARD DR and COVENTRY DR RURF R0900 TWO FIRE ALARM ZONE 0 A CAGED BIRD. Unit:SVOY - From METCAD 06/06/2019 13:11:17,REGULAR ALARM 3305 HALIFAX DR #B CHT btwn MAYNARD DR and COVENTRY DR RURF R0900 TWO FIRE ALARM ZONE 0 A CAGED BIRD. Unit:SVOY - From METCAD 06/06/2019 13:11:17,3305 HALIFAX DR #B,,
2019-06-07 14:34:54,Subject-SAVOY FIRE DEPARTMENT Msg-PUBLIC ASSIST 107 CATTAIL AV SV btwn BERGAMOT DR and BUTTERCUP DR RURF R0800 LIFT ASSIST ONLY 78YO MALE Unit:SVOY - From METCAD 06/07/2019 14:34:40,PUBLIC ASSIST 107 CATTAIL AV SV btwn BERGAMOT DR and BUTTERCUP DR RURF R0800 LIFT ASSIST ONLY 78YO MALE Unit:SVOY - From METCAD 06/07/2019 14:34:40,107 CATTAIL AV Savoy,40.060937,-88.2469472
2019-06-07 23:14:54,Subject-SAVOY FIRE DEPARTMENT Msg-MEDICAL 405 WESLEY AV SV btwn CALVIN ST and BLUEBIRD LN RURF R0800 Medical ProQA recommends dispatch at this time Unit:SVOY - From METCAD 06/07/2019 23:14:40,MEDICAL 405 WESLEY AV SV btwn CALVIN ST and BLUEBIRD LN RURF R0800 Medical ProQA recommends dispatch at this time Unit:SVOY - From METCAD 06/07/2019 23:14:40,this time Unit:SVOY -,40.054753,-88.2517165
2019-06-10 08:17:25,Subject-SAVOY FIRE DEPARTMENT Msg-REGULAR ALARM CU REGIONAL REHAB-BUR SV at 302 BURWASH AV SV btwn REGENCY DR E and REGENCY DR W RURF R0801 ZONE 2 NO LOCATION DESC. Units:SVOY TOLO - From METCAD 06/10/2019 08:17:14,REGULAR ALARM CU REGIONAL REHAB-BUR SV at 302 BURWASH AV SV btwn REGENCY DR E and REGENCY DR W RURF R0801 ZONE 2 NO LOCATION DESC. Units:SVOY TOLO - From METCAD 06/10/2019 08:17:14,302 BURWASH AV Savoy,40.0741058,-88.25368180000001
